userName,content,score,at,appVersion,text,label,sentiment
ABDU ROHMAN,Semoga di kasih gopaylater aminn,0.9922221302986145,2022-08-11 16:32:04,4.49.2,"Translated(src=id, dest=en, text=Hopefully you will be given gopaylater amen', pronunciation=Hopefully you will be given gopaylater amen', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9922221302986145}]"
youngcien chen,Memenuhi semua kebutuhan,0.9879335761070251,2022-08-11 16:12:58,4.49.2,"Translated(src=id, dest=en, text=b Meet all needs', pronunciation=b Meet all needs', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9879335761070251}]"
Har delan,Oke,0.9986165761947632,2022-08-11 16:07:31,4.49.2,"Translated(src=id, dest=en, text=b'Okay', pronunciation=b'Okay', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986165761947632}]"
Deden Maulana,jos mantep cept ramah,0.9878889918327332,2022-08-11 16:07:31,4.49.2,"Translated(src=id, dest=en, text=b'jos steady cept friendly', pronunciation=b'jos steady cept friendly', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9878889918327332}]"
Tri kanaya,The best buat gojek,0.9998339414596558,2022-08-11 16:06:07,4.49.2,"Translated(src=id, dest=en, text=be The best for Gojek', pronunciation=be The best for Gojek', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998339414596558}]"
GGxBarra,menggunakan gopaylater rugi BESAR ,0.9886054396629333,2022-08-11 16:00:48,4.49.2,"Translated(src=id, dest=en, text=using gopaylater BIG loss', pronunciation=using gopaylater BIG loss', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9886054396629333}]"
Ilham Ramadan,mantap kopi mana kopi,0.992852509021759,2022-08-11 15:51:26,4.49.2,"Translated(src=id, dest=en, text=b'great coffee, which coffee is it', pronunciation=b'great coffee, which coffee is it', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.992852509021759}]"
Dwi Sunarto,Goodjek,0.999596893787384,2022-08-11 15:26:41,4.49.2,"Translated(src=id, dest=en, text=b'Goodjek', pronunciation=b'Goodjek', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999596893787384}]"
abdul hakim,good,0.9998444318771362,2022-08-11 15:18:09,4.49.2,"Translated(src=id, dest=en, text=b'good', pronunciation=b'good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
lucu bnget,Ok,0.9989097118377686,2022-08-11 15:08:41,4.49.2,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Dessy Natalia,Terima kasih sangat membantu,0.9998181462287903,2022-08-11 14:53:25,4.49.2,"Translated(src=id, dest=en, text=Thank you very helpful', pronunciation=Thank you very helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998181462287903}]"
Charles Sianturi,hai gojek aplikasinya bagus tapi saya ingin ganti pesanan nyahapus pesanan GOFOOD itu gak bisa tolong diperbaiki y,0.9994681477546692,2022-08-11 14:52:38,4.49.2,"Translated(src=id, dest=en, text=b'hi Gojek the app is good but I want to change the order delete the GOFOOD order it doesn't work please fix it y', pronunciation=b'hi Gojek the app is good but I want to change the order delete the GOFOOD order it doesn't work please fix it y', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9994681477546692}]"
ehh el,Tidak bisa masuk dengan akun facebook lagi ya gimana ini akun lama saya loginnya pakai akun facebook,0.998354971408844,2022-08-11 14:28:40,4.49.2,"Translated(src=id, dest=en, text=b'I can't log in with my Facebook account anymore, how about this, my old account logged in using my Facebook account', pronunciation=b'I can't log in with my Facebook account anymore, how about this, my old account logged in using my Facebook account', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.998354971408844}]"
Akbar Kurniawan,Good,0.9998444318771362,2022-08-11 14:23:42,4.49.2,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Dewa Kalsum,Gojek aplikasi premium,0.9615801572799683,2022-08-11 14:03:16,4.49.2,"Translated(src=id, dest=en, text=b'Gojek premium application', pronunciation=b'Gojek premium application', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9615801572799683}]"
Rudi Ridwan,Kagak jelas daftar gopay minta PIN smpe seharian kode ulng dikirim sudh puluhan x gak ada yg masuk 1 pun hub Call center jwbnnya malah no yg ada hubungi sudah berubah kacau ne apk,0.999768078327179,2022-11-10 02:44:11,4.49.2,"Translated(src=id, dest=en, text=b'It's not clear when registering for GoPay, asking for a PIN for a whole day, the ulng code has been sent dozens of times, no one has entered, even one call. The call center has the answer, even the contact number has changed and it's messed up, ne apk', pronunciation=b'It's not clear when registering for GoPay, asking for a PIN for a whole day, the ulng code has been sent dozens of times, no one has entered, even one call. The call center has the answer, even the contact number has changed and it's messed up, ne apk', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.999768078327179}]"
Juang Game Center Cikarang,Ko jadi cacat ajghapus keranjang pesan makanan error terus ,0.9996483325958252,2022-08-11 19:40:28,4.49.2,"Translated(src=id, dest=en, text=b'Why is it so disabled ajgdelete cart order food error keeps on', pronunciation=b'Why is it so disabled ajgdelete cart order food error keeps on', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996483325958252}]"
Prasetyo Mb,Kenapa blm juga bisa buat bayar shopee dah,0.9969074130058289,2022-08-11 20:04:49,4.49.2,"Translated(src=id, dest=en, text=b'Why can't I pay Shopee yet', pronunciation=b'Why can't I pay Shopee yet', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9969074130058289}]"
Hari Anto,Lebih simple,0.9946990013122559,2022-08-12 00:15:53,4.49.2,"Translated(src=id, dest=en, text=b'More simple', pronunciation=b'More simple', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9946990013122559}]"
Kun Toro,Lama bukanya,0.9691205024719238,2022-08-12 02:24:51,4.49.2,"Translated(src=id, dest=en, text=b'It's been a long time since', pronunciation=b'It's been a long time since', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9691205024719238}]"
KEPET MISTERI,Oke,0.9986165761947632,2022-08-12 02:15:27,4.49.2,"Translated(src=id, dest=en, text=b'Okay', pronunciation=b'Okay', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986165761947632}]"
Lida Halidah,Goclub PHP ngk jelas,0.9997345805168152,2022-08-12 01:51:17,4.49.2,"Translated(src=id, dest=en, text=b'Goclub PHP is not clear', pronunciation=b'Goclub PHP is not clear', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997345805168152}]"
uray emma,Sangat membantu dan tidak ribet mudah digunakan kapan dan dimana saja,0.9898923635482788,2022-08-12 01:36:03,4.49.2,"Translated(src=id, dest=en, text=b'Very helpful and not complicated, easy to use anytime and anywhere', pronunciation=b'Very helpful and not complicated, easy to use anytime and anywhere', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9898923635482788}]"
Abbas Basuni,Ocke mantap,0.9916993379592896,2022-08-12 01:31:46,4.49.2,"Translated(src=id, dest=en, text=b'Ocke great', pronunciation=b'Ocke great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9916993379592896}]"
Antonius Roy Triyono Handoyo,good job,0.9998437166213989,2022-11-09 11:26:04,4.49.2,"Translated(src=id, dest=en, text=b'good job', pronunciation=b'good job', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998437166213989}]"
oline item,pelayanan baik,0.9997969269752502,2022-08-12 01:02:00,4.49.2,"Translated(src=id, dest=en, text=b'good service', pronunciation=b'good service', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997969269752502}]"
Widaryono Yono,Peyanan sangat cepat  bagus,0.9997785687446594,2022-08-12 00:55:30,4.49.2,"Translated(src=id, dest=en, text=b'Very fast service is good', pronunciation=b'Very fast service is good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997785687446594}]"
Agus Salam,Cukup bagus,0.999861478805542,2022-08-12 00:35:52,4.49.2,"Translated(src=id, dest=en, text=b'Pretty good', pronunciation=b'Pretty good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999861478805542}]"
Iman Nurjaman,Nice,0.9997404217720032,2022-08-12 00:05:10,4.49.2,"Translated(src=id, dest=en, text=b'Nice', pronunciation=b'Nice', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997404217720032}]"
Puja Darayanti25,Driver nya ramah,0.9992341995239258,2022-08-11 21:25:05,4.49.2,"Translated(src=id, dest=en, text=b'The driver is friendly', pronunciation=b'The driver is friendly', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9992341995239258}]"
Zulhadi Kurniawan,Aplikasinya bagus,0.9998325109481812,2022-08-11 23:44:51,4.49.2,"Translated(src=id, dest=en, text=b'The app is good', pronunciation=b'The app is good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998325109481812}]"
Adi Sulaeman,Kok harganya jadi naik ia padahal cara satu yah kendaraan buat kerja soalnya jauh dari jlan raya soalnya aku setiap hari bulak balik pake gojek,0.9972455501556396,2022-08-11 23:44:22,4.49.2,"Translated(src=id, dest=en, text='How come the price has gone up even though the only way is to go to work because it's far from the main road because I go back and forth every day using a Gojek', pronunciation='How come the price has gone up even though the only way is to go to work because it's far from the main road because I go back and forth every day using a Gojek', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9972455501556396}]"
Anjani Fajar,Gojek makin lama makin mahal gak ada promo Padahal tempat tujuan dan titik jemput selalu sama  tpi kenapa tarif selalu naik yaaa ,0.9972941279411316,2022-08-11 23:37:55,4.49.2,"Translated(src=id, dest=en, text=b'Gojek is getting more and more expensive, there are no promotions. Even though the destination and pick-up point are always the same, why do the fares always go up?, pronunciation=b'Gojek is getting more and more expensive, there are no promotions. Even though the destination and pick-up point are always the same, why do the fares always go up?, extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9972941279411316}]"
Eddlyin Ostha,saya mau nukarin kode voucher tapi gabisa,0.9980679154396057,2022-08-11 23:26:44,4.49.2,"Translated(src=id, dest=en, text=b'I want to exchange the voucher code but I can't', pronunciation=b'I want to exchange the voucher code but I can't', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9980679154396057}]"
Devan Arifin,Sya kasih 3 dulu kalo bagus tamba lagi,0.998039186000824,2022-08-11 23:23:02,4.49.2,"Translated(src=id, dest=en, text=b'I'll give you 3 first if it's good add more', pronunciation=b'I'll give you 3 first if it's good add more', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.998039186000824}]"
Anggrek Maulana,Cepat tepat TOP BGT lah,0.999518871307373,2022-08-11 23:21:26,4.49.2,"Translated(src=id, dest=en, text=b'Quick and precise TOP BGT', pronunciation=b'Quick and precise TOP BGT', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999518871307373}]"
Rafael Jose Panggalo,Susah dapat driver,0.9997273087501526,2022-08-11 22:47:47,4.49.2,"Translated(src=id, dest=en, text=Difficult to get a driver', pronunciation=Difficult to get a driver', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997273087501526}]"
Alif_ Fano,Tolol ngga bisa di upgred sia2 saya topup 3juta ferifikasi slalu ggl trus Tryus gmn cara ngamil uangnya kemali,0.9994995594024658,2022-08-11 21:39:11,4.49.2,"Translated(src=id, dest=en, text=It's stupid, it can't be upgraded, it's a waste, I top up 3 million, verify it, it always calls, then try to find out how to get the money back.', pronunciation=It's stupid, it can't be upgraded, it's a waste, I top up 3 million, verify it, it always calls, then try to find out how to get the money back.', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9994995594024658}]"
Arif Rahman,Matap lah gojeg,0.9998621940612793,2022-11-09 21:13:56,4.49.2,"Translated(src=id, dest=en, text=Gojek is great', pronunciation=Gojek is great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998621940612793}]"
Febby Yolanda,bagus,0.9998444318771362,2022-08-11 13:28:11,4.49.2,"Translated(src=id, dest=en, text=b'good', pronunciation=b'good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Yulia Agustin,Masih okcmn kadang dpt drivernya kurang ramah,0.9695894718170166,2022-08-11 13:09:22,4.49.2,"Translated(src=id, dest=en, text=b'Still ok, sometimes the drivers are less friendly', pronunciation=b'Still ok, sometimes the drivers are less friendly', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9695894718170166}]"
Rosari Maria Payangan,Mudah digunakan dan banyak keuntungannya best lah pokoknya,0.9995154142379761,2022-08-12 02:39:28,4.49.2,"Translated(src=id, dest=en, text=Easy to use and lots of benefits, the best thing is, pronunciation=Easy to use and lots of benefits, the best thing is, extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995154142379761}]"
dadan mahbub,Pesen Gagal Terus,0.9997839331626892,2022-08-11 12:49:02,4.49.2,"Translated(src=id, dest=en, text=b'Messages Keep Failing', pronunciation=b'Messages Keep Failing', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997839331626892}]"
r_novitadewi,Skrg order gofood gk bisa pilih promo lgi,0.9989770650863647,2022-08-11 09:55:16,4.49.2,"Translated(src=id, dest=en, text=Now ordering Gofood you can't choose the promo anymore', pronunciation=Now ordering Gofood you can't choose the promo anymore', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9989770650863647}]"
Rahma ayu Vi jayanti,Tidak ada yg sempurna kecuali tuhan,0.9984195232391357,2022-11-11 05:11:57,4.49.2,"Translated(src=id, dest=en, text=No one is perfect except God', pronunciation=No one is perfect except God', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9984195232391357}]"
Alghin Ali,Oke mantap,0.9997870326042175,2022-08-11 09:42:20,4.49.2,"Translated(src=id, dest=en, text=b'Okay great', pronunciation=b'Okay great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997870326042175}]"
Mei Trilistiyani,awikwok,0.6995176672935486,2022-08-11 09:41:03,4.49.2,"Translated(src=id, dest=en, text=b'awikwok', pronunciation=b'awikwok', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.6995176672935486}]"
Fadhil666 Fadhil666,Mantab,0.9997685551643372,2022-08-11 09:29:47,4.49.2,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Sri Djamhoer,Sopan baik lancar aman tidak ada masalah,0.9992932081222534,2022-11-11 07:42:16,4.49.2,"Translated(src=id, dest=en, text=b'Polite, good, smooth, safe, no problems', pronunciation=b'Polite, good, smooth, safe, no problems', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9992932081222534}]"
Heavier Av,Semoga untuk gopaylaternya gak dipersulit lagi soalnya gagal terus,0.9990745782852173,2022-08-11 09:20:36,4.49.2,"Translated(src=id, dest=en, text=b'Hopefully the gopaylater won't be any more difficult because it keeps failing', pronunciation=b'Hopefully the gopaylater won't be any more difficult because it keeps failing', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9990745782852173}]"
Eko Prasetyo,Gojek sekarang nggak gada jalanpelit promo food,0.9995478987693787,2022-11-11 08:45:04,4.49.2,"Translated(src=id, dest=en, text=Gojek now doesn't have food promotions, pronunciation=Gojek now doesn't have food promotions, extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995478987693787}]"
Erna Yudi,Semoga pelayanan nya bs lbh baik lg yaaa,0.5702431797981262,2022-08-11 09:08:52,4.49.2,"Translated(src=id, dest=en, text=Hopefully the service can be better again, okay?, pronunciation=Hopefully the service can be better again, okay?, extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.5702431797981262}]"
moko young,Goodjob,0.9997909665107727,2022-08-11 09:02:39,4.49.2,"Translated(src=id, dest=en, text=b'Goodjob', pronunciation=b'Goodjob', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997909665107727}]"
Afrillina Saputri,sangat mudah dipakai Tetap pertahankan min,0.8592455387115479,2022-08-11 08:52:04,4.49.2,"Translated(src=id, dest=en, text=b'very easy to use Keep it up min', pronunciation=b'very easy to use Keep it up min', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8592455387115479}]"
Lim Ming Tjin,Setiap masuk gojek slalu aja minta update jadi kendala nihngak tau kenapa yah apa dari server gojeknya ato dari internetnya,0.9984733462333679,2022-08-11 08:47:23,4.49.2,"Translated(src=id, dest=en, text=Every time you enter Gojek, it always asks for an update, so there's a problem, I don't know why, whether it's from the Gojek server or the internet.', pronunciation=Every time you enter Gojek, it always asks for an update, so there's a problem, I don't know why, whether it's from the Gojek server or the internet.', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9984733462333679}]"
Sonny Stoner,Mantul,0.5578256249427795,2022-08-11 08:28:21,4.49.2,"Translated(src=id, dest=en, text=b'Mantul', pronunciation=b'Mantul', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.5578256249427795}]"
Moses saragih,Bagus,0.9998444318771362,2022-08-11 08:06:26,4.49.2,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
robert hendra,Ok,0.9989097118377686,2022-11-11 10:31:06,4.49.2,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Dirga Nurcahyadi,Rdc et right cxddrcx,0.8079686760902405,2022-08-11 07:55:17,4.49.2,"Translated(src=id, dest=en, text=b'Rdc et right cxddrcx', pronunciation=b'Rdc et right cxddrcx', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8079686760902405}]"
Intan Laras,Gak tau kenapa tapi pas mau pesan gofoodpas mau co tertulis halokami menemukan masalah di akun mu kemudian aku coba lapor kan dan jawaban nya bahwa akun saya di bekukan karna melanggar ketentuan gojek terus saya minta untuk menjelaskan secara detail ketentuan apa yang sudah saya langgar hingga akun saya di bekukan dan sama sekali tidak ada jawaban Kecewa sih,0.9996429681777954,2022-08-11 07:52:03,4.49.2,"Translated(src=id, dest=en, text=I don't know why, but when I wanted to order Gofoodpas, I wanted to say hello, we found a problem with your account, then I tried to report it and the answer was that my account was frozen because it violated Gojek's terms and conditions. Then I asked to explain in detail what terms I had violated. My account was frozen and there was no reply at all. I'm disappointed.', pronunciation=[[]], extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996429681777954}]"
Indra Permana,Diskon voucer 30 sekarang jarang di kasih ancur,0.5582351684570312,2022-08-11 07:47:09,4.49.2,"Translated(src=id, dest=en, text=Discount voucher 30 is now rarely given away', pronunciation=Discount voucher 30 is now rarely given away', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.5582351684570312}]"
Nur Wahyuni,Masa pesen gofood jaraknya dekat tp ongkir mahal,0.9966282248497009,2022-08-11 07:38:34,4.49.2,"Translated(src=id, dest=en, text=b'If you order GoFood, the distance is close but the postage is expensive', pronunciation=b'If you order GoFood, the distance is close but the postage is expensive', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9966282248497009}]"
Yusi Tarianto,Cukup membantu tapi UI nya masih kurang simpel,0.9982172846794128,2022-08-11 07:36:13,4.49.2,"Translated(src=id, dest=en, text=b'Quite helpful but the UI is still not simple', pronunciation=b'Quite helpful but the UI is still not simple', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9982172846794128}]"
Belinda rosarde Ardhariswari,Mantap Tingkatkan lg,0.9998447895050049,2022-08-11 07:28:38,4.49.2,"Translated(src=id, dest=en, text=Great, improve again', pronunciation=Great, improve again', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998447895050049}]"
Suryadi Hafiedz,Ok punya dah,0.9995878338813782,2022-11-11 04:58:32,4.49.2,"Translated(src=id, dest=en, text=b'Ok I've got it', pronunciation=b'Ok I've got it', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995878338813782}]"
Marselino Joseph,Mantap pokoknya,0.9998557567596436,2022-08-11 10:00:48,4.49.2,"Translated(src=id, dest=en, text=b'Just great', pronunciation=b'Just great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998557567596436}]"
Ari Nur Septianto,Promonya jadi kacau,0.9995346069335938,2022-11-11 04:20:11,4.49.2,"Translated(src=id, dest=en, text=b'The promotion went awry', pronunciation=b'The promotion went awry', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995346069335938}]"
Okik Hertanto,Kenapa ya sekarang di aplikasi gojek gofood promonya gak ada LGpadahal kita setia pake gojek gofood dan di setiap pelanggan beda2 ada yg dpt promo ada yg ngak dapat promojd bingung dan sedikit kecewatolong adil terhadap akun gojek yg sdh lama setia SM aplikasi ini,0.9993088245391846,2022-08-11 11:43:40,4.49.2,"Translated(src=id, dest=en, text=b'Why is it that now in the Gojek Gofood application there is no LG promo even though we are loyal to using Gojek Gofood and each customer is different, some get the promo, some don't get the promo, so I'm confused and a little disappointed, please be fair to the Gojek account that has been loyal to SM this application for a long time', pronunciation=b'Why is it that now in the Gojek Gofood application there is no LG promo even though we are loyal to using Gojek Gofood and each customer is different, some get the promo, some don't get the promo, so I'm confused and a little disappointed, please be fair to the Gojek account that has been loyal to SM this application for a long time', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9993088245391846}]"
ana herdiana,Good,0.9998444318771362,2022-08-11 12:48:11,4.49.2,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Dhifa Nada tv,Makin sini makin lama cari driver,0.9987296462059021,2022-08-11 12:46:54,4.49.2,"Translated(src=id, dest=en, text=b'It's getting longer and longer to find a driver', pronunciation=b'It's getting longer and longer to find a driver', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9987296462059021}]"
