userName,content,score,at,appVersion,text,label,sentiment
Maris Jo,Memuaskan,0.9997820258140564,2022-04-29 01:06:10,4.41.1,"Translated(src=id, dest=en, text=b'Satisfactory', pronunciation=b'Satisfactory', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997820258140564}]"
Raihan Zalfa,Bagi admin gojek harap di perbaikin lagi lahh masa saya baru top up langsung tiba tiba kepotong setengah yg saya top up saya harap bisa kembalikan ke semua costumer jangan buta costumer kecewa gitu itu keluhan saya dan yg lainnya,0.9934099316596985,2022-05-08 07:33:29,4.41.1,"Translated(src=id, dest=en, text=b'To the Gojek admin, please fix it again. When I just topped up, it suddenly cut half of what I topped up. I hope I can return it to all customers. Don't be blind, customers are disappointed, that's my complaint and others', pronunciation=b'To the Gojek admin, please fix it again. When I just topped up, it suddenly cut half of what I topped up. I hope I can return it to all customers. Don't be blind, customers are disappointed, that's my complaint and others', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9934099316596985}]"
Hengky Suprayitno,Aplikasi yg bagus banyak promoada gopay nya juga bisa buat bayar di topeddan di supermarket,0.936220109462738,2022-04-28 11:15:14,4.41.1,"Translated(src=id, dest=en, text=Good application, lots of promos, GoPay can also be used to pay at supermarkets and supermarkets', pronunciation=Good application, lots of promos, GoPay can also be used to pay at supermarkets and supermarkets', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.936220109462738}]"
Ngadeno Hafizh,Smgat membantu,0.9994805455207825,2022-04-29 12:45:57,4.41.1,"Translated(src=id, dest=en, text=b'Very helpful', pronunciation=b'Very helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994805455207825}]"
Ana Mustaghfirah,Excellent,0.9998195767402649,2022-04-29 13:11:30,4.41.1,"Translated(src=id, dest=en, text=b'Excellent', pronunciation=b'Excellent', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998195767402649}]"
Sanjo Wicaksono,Wehhh,0.9845947027206421,2022-04-29 13:01:04,4.41.1,"Translated(src=id, dest=en, text=b'Wehhh', pronunciation=b'Wehhh', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9845947027206421}]"
Ade mulyadi,The best,0.9998281002044678,2022-05-09 13:19:53,4.41.1,"Translated(src=id, dest=en, text=be the best', pronunciation=be the best', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998281002044678}]"
Humble People,Diaplikasi ditunjukan sudah dijalanternyata belum sama sekali,0.9996393918991089,2022-05-07 21:35:03,4.41.1,"Translated(src=id, dest=en, text=b'The application shows it has been on the road, but it turns out it hasn't been done at all', pronunciation=b'The application shows it has been on the road, but it turns out it hasn't been done at all', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996393918991089}]"
Ahmad Sarip,bagus,0.9998444318771362,2022-05-03 13:50:23,4.41.1,"Translated(src=id, dest=en, text=b'good', pronunciation=b'good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Alvin Ananta,Mau nyoba cek ongkos dlu ya kan sekalian pesenmalah maaf blom ada gojek di wilayah inigk faham aku bisa di jelas kan,0.9972710013389587,2022-04-29 12:53:19,4.41.1,"Translated(src=id, dest=en, text=b'I'm going to try checking the fare first, all of you, sorry, there aren't any GoJek in this area, I don't understand, can you explain?', pronunciation=b'I'm going to try checking the fare first, all of you, sorry, there aren't any GoJek in this area, I don't understand, can you explain?', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9972710013389587}]"
pelukis cahaya,Aplikasi yg cm belain customer yg ga mikir jd driver itu susah Klo minta vermuk kira2 dongudah gelap minta vermuk mana kameranya jg ga sebaik aplikasi sebelah,0.9997840523719788,2022-04-29 13:11:32,4.41.1,"Translated(src=id, dest=en, text=b'The application that supports customers who don't think about being a driver is difficult. If you ask for a version, it's already dark to ask for a version and the camera is not as good as the other application', pronunciation=b'The application that supports customers who don't think about being a driver is difficult. If you ask for a version, it's already dark to ask for a version and the camera is not as good as the other application', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997840523719788}]"
Ogi bewok,Thanks you,0.9997720122337341,2022-04-29 01:03:06,4.41.1,"Translated(src=id, dest=en, text=b'Thanks you', pronunciation=b'Thanks you', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997720122337341}]"
Nur Habibi 1206,Oke,0.9986165761947632,2022-06-08 23:31:15,4.41.1,"Translated(src=id, dest=en, text=b'Okay', pronunciation=b'Okay', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986165761947632}]"
Sandra Jaya,ok jaminan saldo kembali Terimakasihh,0.9997724890708923,2022-05-03 05:24:54,4.41.1,"Translated(src=id, dest=en, text=b ok guaranteed balance back Thank you, pronunciation=b ok guaranteed balance back Thank you, extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997724890708923}]"
Arin Gacha Official,Lumayan lah,0.9993463158607483,2022-04-28 23:47:09,4.41.1,"Translated(src=id, dest=en, text=b'Not bad', pronunciation=b'Not bad', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993463158607483}]"
Mario Christo,Ribet banget klo mau dicancel ato ganti alamat,0.998212456703186,2022-05-03 04:05:48,4.41.1,"Translated(src=id, dest=en, text=It's really complicated if you want to cancel or change your address.', pronunciation=It's really complicated if you want to cancel or change your address.', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.998212456703186}]"
Rokhimah Rokhimah,Siiiiip,0.9536850452423096,2022-04-29 01:04:41,4.41.1,"Translated(src=id, dest=en, text=b'Siiiiip', pronunciation=b'Siiiiip', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9536850452423096}]"
fzhna ayn,Y gtu laa pokokny hbtt,0.9953609108924866,2022-04-28 10:42:18,4.41.1,"Translated(src=id, dest=en, text=b'Y that's it, just hbtt', pronunciation=b'Y that's it, just hbtt', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9953609108924866}]"
Raiffan Fadlan,Gg gojek,0.7044101357460022,2022-04-29 12:42:03,4.41.1,"Translated(src=id, dest=en, text=b'Gg gojek', pronunciation=b'Gg gojek', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7044101357460022}]"
MUSTAFA SOGA,Mantap,0.9997685551643372,2022-04-28 23:46:08,4.41.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Fanda Nasya,Oc,0.751508355140686,2022-05-03 04:11:58,4.41.1,"Translated(src=id, dest=en, text=b'Oc', pronunciation=b'Oc', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.751508355140686}]"
yudhistira bemby slow,Good quickly aplc,0.9995293617248535,2022-05-07 16:43:17,4.41.1,"Translated(src=id, dest=en, text=b'Good quickly app', pronunciation=b'Good quickly app', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995293617248535}]"
Asty setyar,Aplikasi memudahkan berpergian mencari makanan online dan mengirim barang sangat bagus bisa juga untuk men transfer ke rekening bank,0.9914064407348633,2022-04-29 12:39:53,4.41.1,"Translated(src=id, dest=en, text=The application makes it easy to travel, find food online and send goods, very good, you can also transfer to a bank account', pronunciation=The application makes it easy to travel, find food online and send goods, very good, you can also transfer to a bank account', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9914064407348633}]"
OTOKAREBA CHANELL,OJK,0.7812060713768005,2022-04-28 23:11:34,4.41.1,"Translated(src=id, dest=en, text=b'OJK', pronunciation=b'OJK', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.7812060713768005}]"
ulfah padillah (upah),Jarang ngasih pocer ,0.9038127660751343,2022-05-03 05:25:15,4.41.1,"Translated(src=id, dest=en, text=Rarely give vouchers, pronunciation=Rarely give vouchers, extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9038127660751343}]"
Yoh Beh,Siop,0.9410063028335571,2022-04-29 12:32:43,4.41.1,"Translated(src=id, dest=en, text=b'Siop', pronunciation=b'Siop', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9410063028335571}]"
Dina Mariati,Bagus layanannya,0.9997969269752502,2022-04-28 08:54:42,4.41.1,"Translated(src=id, dest=en, text=b'Good service', pronunciation=b'Good service', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997969269752502}]"
Arizal Abdullah,Good apps,0.9998093247413635,2022-04-29 14:43:02,4.41.1,"Translated(src=id, dest=en, text=b'Good apps', pronunciation=b'Good apps', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998093247413635}]"
Nn Nn,Tolong untuk gojek agar pemilihan alamat bisa lebih akurat pas sy taruh alamat sy di gojek itu gabisa bisanya ke tetangga dpn rumah sy jadi sy hrus chat driver buat blg klo rmh saya di depannya tpi pas sy pake apk sebelah itu alamat saya ada tolong di perbaiki jgn sampe sy pindah ke apk sebelah,0.9971866011619568,2022-05-09 12:58:40,4.41.1,"Translated(src=id, dest=en, text=b'Please help with Gojek so that the address selection can be more accurate. When I put my address in Gojek, it can't go to the neighbors in front of my house so I have to chat with the driver to tell me that my house is in front of it but when I use the app next door, my address is there, please. fix it, don't let me move to the next apk', pronunciation=[[]], extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9971866011619568}]"
Aink Alenk,Mntaaaap,0.9768275022506714,2022-04-28 11:14:36,4.41.1,"Translated(src=id, dest=en, text=b'Mntaaaap', pronunciation=b'Mntaaaap', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9768275022506714}]"
Leon Pattipeilohy,Pelayanan mudah cepat menyenangkan dan luar biasa,0.9998786449432373,2022-04-28 21:37:35,4.41.1,"Translated(src=id, dest=en, text=Easy, fast, fun and extraordinary service', pronunciation=Easy, fast, fun and extraordinary service', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998786449432373}]"
ADJIE Coy,Ok,0.9989097118377686,2022-04-29 01:50:21,4.41.1,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
ALEXANDER SOLAIMAN,Bagus dan bermanfaat,0.9998631477355957,2022-05-03 22:20:43,4.41.1,"Translated(src=id, dest=en, text=b'Good and useful', pronunciation=b'Good and useful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998631477355957}]"
Nasrul Hadi,Mantappp,0.9997685551643372,2022-04-29 02:02:47,4.41.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
raikhan dhavin,Tambahkan fitur Pet shop,0.96883225440979,2022-04-29 11:31:58,4.41.1,"Translated(src=id, dest=en, text=b'Add Pet shop feature', pronunciation=b'Add Pet shop feature', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.96883225440979}]"
Nitta Devitasari,Gojek aplikasinya lama bangettt,0.9960485100746155,2022-04-28 07:31:18,4.41.1,"Translated(src=id, dest=en, text=b'Gojek application takes a really long time', pronunciation=b'Gojek application takes a really long time', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9960485100746155}]"
Prabu Nazwa,Mantap,0.9997685551643372,2022-05-08 02:29:15,4.41.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Riadie,Ok,0.9989097118377686,2022-04-29 15:45:51,4.41.1,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Ustadzah Nur Atiqoh,Aplikasinya Akhir Akhir ini sedikit ngebug,0.9990394711494446,2022-05-07 10:22:22,4.41.1,"Translated(src=id, dest=en, text=b'The app has been a bit buggy lately', pronunciation=b'The app has been a bit buggy lately', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9990394711494446}]"
Martini Martini,Baik dan ramah Abang gojeknh,0.9994152784347534,2022-04-29 00:40:10,4.41.1,"Translated(src=id, dest=en, text=b'Kind and friendly Brother Gojeknh', pronunciation=b'Kind and friendly Brother Gojeknh', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994152784347534}]"
Balane Pendaki Gunung,Di update malah makin bingungin Mau top up game jd ribet Akhirnya terjadi transaksi gk jelas Wassalam ajalah Banyak aplikasi yg simple,0.9892333745956421,2022-04-28 10:33:55,4.41.1,"Translated(src=id, dest=en, text=b'In the update it becomes even more confusing. Wanting to top up the game becomes complicated. Finally there is an unclear transaction. Thank you. There are lots of simple applications.', pronunciation=b'In the update it becomes even more confusing. Wanting to top up the game becomes complicated. Finally there is an unclear transaction. Thank you. There are lots of simple applications.', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9892333745956421}]"
Putra Kesuma79,Sukses selalu gojek Saya pengguna baruterima kasih untuk promo nya,0.9985924363136292,2022-04-29 00:34:24,4.41.1,"Translated(src=id, dest=en, text=b'Always success Gojek I'm a new user, thank you for the promo', pronunciation=b'Always success Gojek I'm a new user, thank you for the promo', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9985924363136292}]"
Munir Hm,Ok,0.9989097118377686,2022-04-29 02:13:44,4.41.1,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Maz AE,Good,0.9998444318771362,2022-04-29 11:31:05,4.41.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Akmal Labibul,Aplikasinya sangat memuaskan,0.9998751878738403,2022-05-07 10:15:13,4.41.1,"Translated(src=id, dest=en, text=b'The application is very satisfying', pronunciation=b'The application is very satisfying', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998751878738403}]"
family buk win,Gojek pada ngartis pada gak mau duit gw mesen gak dapet,0.9993122816085815,2022-04-28 10:26:46,4.41.1,"Translated(src=id, dest=en, text=b'Gojek took the initiative and didn't want the money I ordered and didn't get it', pronunciation=b'Gojek took the initiative and didn't want the money I ordered and didn't get it', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9993122816085815}]"
