userName,content,score,at,appVersion,text,label,sentiment
Suzan Aja,Eh d update malah bolak balik mulu udh 98persen balik lagi ke 5 persen  ngaoain sih pake mesti update mulu ajim,0.9978570342063904,2022-02-27 07:31:43,4.26.1,"Translated(src=id, dest=en, text=When you update your bra, it goes back and forth, it's back to 98 percent, it's back to 5 percent, what's wrong with using it, you have to update it all the time, Ajim', pronunciation=When you update your bra, it goes back and forth, it's back to 98 percent, it's back to 5 percent, what's wrong with using it, you have to update it all the time, Ajim', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9978570342063904}]"
nela mokoagow,mantep,0.9994410872459412,2022-03-15 07:20:07,4.26.1,"Translated(src=id, dest=en, text=b'steady', pronunciation=b'steady', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994410872459412}]"
Lini Yanti,Terbaik,0.9991961121559143,2021-11-14 12:53:50,4.26.1,"Translated(src=id, dest=en, text=b'Best', pronunciation=b'Best', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991961121559143}]"
Rusydiah Yasmine,ok,0.9989097118377686,2021-11-16 07:46:01,4.26.1,"Translated(src=id, dest=en, text=b'ok', pronunciation=b'ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Aini Ashidiqiyyah,update mulu dah,0.5213069915771484,2022-02-28 09:51:53,4.26.1,"Translated(src=id, dest=en, text=b'update now', pronunciation=b'update now', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.5213069915771484}]"
santi khotijah,Kenapa akun saya yg awal nya baik2 saja jadi terkendala padahal saya aja baru buka akun nya lagi  Kenapa makin aneh deh apk nya,0.9900882840156555,2021-12-02 10:49:45,4.26.1,"Translated(src=id, dest=en, text=Why is my account which was fine at first so it's having problems even though I just opened the account again? Why is the apk getting weirder?, pronunciation=Why is my account which was fine at first so it's having problems even though I just opened the account again? Why is the apk getting weirder?, extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9900882840156555}]"
Syilvia Sari,Bisa dibantu kecilin MBnya ga min wkwk tulisannya 62MB penyimpananku 750MB ga bisa unduh,0.9989053010940552,2022-11-04 14:04:41,4.26.1,"Translated(src=id, dest=en, text=b'Can you help me reduce the MB, bro, it says 62MB, my storage is 750MB, can't download', pronunciation=b'Can you help me reduce the MB, bro, it says 62MB, my storage is 750MB, can't download', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9989053010940552}]"
Zaks Ffsquad,Kesel banget saya saldo saya ke beku padahal saya tidak pernah ngpa ngpain cuma top up doank  jadi kesel pake Gopay,0.9989399313926697,2021-11-06 08:58:10,4.26.1,"Translated(src=id, dest=en, text=b'I'm really annoyed that my balance has frozen even though I've never done anything, just top up and I'm annoyed using Gopay', pronunciation=b'I'm really annoyed that my balance has frozen even though I've never done anything, just top up and I'm annoyed using Gopay', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9989399313926697}]"
Muhammad Nussyirwan,Very helpful,0.9994805455207825,2021-12-17 22:19:09,4.26.1,"Translated(src=id, dest=en, text=b'Very helpful', pronunciation=b'Very helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994805455207825}]"
Entang suryana,Bagus,0.9998444318771362,2022-04-23 10:36:54,4.26.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Jennaira Sativa,Aplikasi terbaik,0.9963312745094299,2021-12-09 20:30:05,4.26.1,"Translated(src=id, dest=en, text=b'Best app', pronunciation=b'Best app', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9963312745094299}]"
Irum Muliani,Mantap,0.9997685551643372,2022-04-23 10:37:27,4.26.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Ine Arijsa,Mantulity ulalaaa,0.9678714871406555,2022-01-15 10:32:33,4.26.1,"Translated(src=id, dest=en, text=b'Mantulity ulalaaa', pronunciation=b'Mantulity ulalaaa', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9678714871406555}]"
dika nurohman,Heueuh Alus deuh Tah kop bentang tujuh sakalian ku aing mah,0.9858602285385132,2022-02-20 05:02:28,4.26.1,"Translated(src=id, dest=en, text=b'Heueuh Alus deuh Tah kop span seven times I'm aing mah', pronunciation=b'Heueuh Alus deuh Tah kop span seven times I'm aing mah', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9858602285385132}]"
Tri Yanto,Ok,0.9989097118377686,2022-02-14 07:36:58,4.26.1,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Ibeyy Beyy,Bagus banget,0.9998596906661987,2022-03-24 07:44:45,4.26.1,"Translated(src=id, dest=en, text=b'Very good', pronunciation=b'Very good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998596906661987}]"
Christine Pky,Ok,0.9989097118377686,2022-03-24 02:03:33,4.26.1,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Girindra&Frisca Indra,Baik betul,0.9997840523719788,2021-11-06 09:25:30,4.26.1,"Translated(src=id, dest=en, text=b'Very well', pronunciation=b'Very well', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997840523719788}]"
Andhi Rachman Saleh,Tidak bisa pesan dan harga tidak tampil,0.9976339340209961,2021-12-18 03:13:50,4.26.1,"Translated(src=id, dest=en, text=b'Can't order and price doesn't appear', pronunciation=b'Can't order and price doesn't appear', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9976339340209961}]"
Kokom Riah,Sangat membantu bgt,0.9994805455207825,2022-03-24 07:57:25,4.26.1,"Translated(src=id, dest=en, text=b'Very helpful', pronunciation=b'Very helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994805455207825}]"
GHUS WHYU,Sekrang ada biaya layanan aplikasi padahal untung sudah banyak Masak sudah kena ongkir kena biaya aplikasi lagi,0.995908260345459,2022-02-28 04:22:40,4.26.1,"Translated(src=id, dest=en, text=b'Now there is an application service fee even though the profit is already a lot. Cook, you have to pay for the postage, you will be charged another application fee', pronunciation=b'Now there is an application service fee even though the profit is already a lot. Cook, you have to pay for the postage, you will be charged another application fee', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.995908260345459}]"
Ayu Dewi,Membantu,0.943440318107605,2021-12-01 12:18:43,4.26.1,"Translated(src=id, dest=en, text=b'Help', pronunciation=b'Help', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.943440318107605}]"
Kiana Putri danastri,Mantap,0.9997685551643372,2021-12-01 12:18:46,4.26.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Bunga Hafiza,Sy senang memakai aplikasi gojek,0.6532835960388184,2021-11-15 01:54:01,4.26.1,"Translated(src=id, dest=en, text=b'I like using the Gojek application', pronunciation=b'I like using the Gojek application', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.6532835960388184}]"
Sienti Halim,Pelayanan memuaskan,0.9995580315589905,2021-12-01 07:51:20,4.26.1,"Translated(src=id, dest=en, text=b'Satisfactory service', pronunciation=b'Satisfactory service', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995580315589905}]"
Siti Samiatun,setiap mau pakai gosend aplikasi ketutup sendiri katanya harus update tp di playstore tidak harus update sudah restart hp hapus chace re install juga sudah tetep gosend nya ga pisa dipakai,0.9986786246299744,2021-12-10 10:43:24,4.26.1,"Translated(src=id, dest=en, text=b'Every time you want to use Gosend, the app closes by itself, it says you have to update it, but in Playstore you don't have to update it, restart your phone, delete cache, reinstall it and still Gosend won't work', pronunciation=b'Every time you want to use Gosend, the app closes by itself, it says you have to update it, but in Playstore you don't have to update it, restart your phone, delete cache, reinstall it and still Gosend won't work', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9986786246299744}]"
Tri Yani,Gojek sekarang jelek udah dapet malah di batalin abis itu susah lagi dapet driver nya Padahal posisi yg Deket juga ada pada ga mau ambil Orang lagi butuh nyebelin,0.9995875954627991,2021-11-16 00:49:24,4.26.1,"Translated(src=id, dest=en, text=b'Gojek is bad now, it's already got it, it's been cancelled, so it's hard to get drivers, even though there are close positions, people don't want to take them, people just need to be annoying', pronunciation=b'Gojek is bad now, it's already got it, it's been cancelled, so it's hard to get drivers, even though there are close positions, people don't want to take them, people just need to be annoying', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995875954627991}]"
idola syahvina,Tarifnya jd mahal banget skrg yaa Promonya jg sedikit banget Harusnya pengguna lama yg setia di prioritasin sm promo bukan pengguna baru,0.9991737008094788,2021-11-23 14:38:34,4.26.1,"Translated(src=id, dest=en, text=The tariffs are really expensive now. The promotions are also very few. Loyal old users should be prioritized with promos, not new users.', pronunciation=The tariffs are really expensive now. The promotions are also very few. Loyal old users should be prioritized with promos, not new users.', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9991737008094788}]"
Erlin Karlina,Cepat,0.6333295106887817,2022-03-05 07:02:13,4.26.1,"Translated(src=id, dest=en, text=b'Quick', pronunciation=b'Quick', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.6333295106887817}]"
Girsa nsan,Tambahin limit gopaylaternya,0.9624305367469788,2023-04-26 00:06:18,4.26.1,"Translated(src=id, dest=en, text=b'Add your gopaylater limit', pronunciation=b'Add your gopaylater limit', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9624305367469788}]"
Agung Pramono,Lumayan juga saya kasih 4 dulu,0.9996433258056641,2021-12-17 13:35:39,4.26.1,"Translated(src=id, dest=en, text=b'It's not bad, I'll give it 4 first', pronunciation=b'It's not bad, I'll give it 4 first', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996433258056641}]"
Afifah,Ok banget ,0.999703586101532,2021-11-24 05:45:32,4.26.1,"Translated(src=id, dest=en, text=b'Very OK', pronunciation=b'Very OK', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999703586101532}]"
Erwin Simbolon,Mantap,0.9997685551643372,2021-11-24 05:48:33,4.26.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Firman Saputra,update nya lama susah,0.9990936517715454,2022-02-28 09:26:52,4.26.1,"Translated(src=id, dest=en, text=b'it's taking a long time to update', pronunciation=b'it's taking a long time to update', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9990936517715454}]"
yunia dinaswaty,Good,0.9998444318771362,2021-11-06 08:02:18,4.26.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Kenang Turang,Lancar dan mudah,0.9992375373840332,2022-02-15 23:13:33,4.26.1,"Translated(src=id, dest=en, text=b'Smooth and easy', pronunciation=b'Smooth and easy', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9992375373840332}]"
Alif Alif,Aplikasinya GK bisa dipakeudah coba di uninstall trs di install lg malah GK bisa login lambat,0.9985230565071106,2023-02-25 09:37:36,4.26.1,"Translated(src=id, dest=en, text=b'The application can't be used, I tried uninstalling it and then installing it again but I can't log in slowly', pronunciation=b'The application can't be used, I tried uninstalling it and then installing it again but I can't log in slowly', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9985230565071106}]"
irawati Irawati,Mantappp ,0.9997685551643372,2022-03-24 02:19:46,4.26.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Wyantoe Abimanyu,Oke,0.9986165761947632,2022-01-15 10:57:06,4.26.1,"Translated(src=id, dest=en, text=b'Okay', pronunciation=b'Okay', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986165761947632}]"
arend guspa,BAGUS,0.9998444318771362,2021-12-02 10:37:00,4.26.1,"Translated(src=id, dest=en, text=b'GOOD', pronunciation=b'GOOD', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Raihan April,Update trus apknya tapi pelayanan masih buruk parah banget,0.9997736811637878,2022-02-16 03:52:26,4.26.1,"Translated(src=id, dest=en, text=b'Then update the apk but the service is still really bad', pronunciation=b'Then update the apk but the service is still really bad', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997736811637878}]"
Star 2584,Bagus,0.9998444318771362,2022-01-16 11:32:25,4.26.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Tri Nuraini,Sesuai arah yang dituju,0.9973546266555786,2022-03-05 07:10:17,4.26.1,"Translated(src=id, dest=en, text=b'In the direction you are going', pronunciation=b'In the direction you are going', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9973546266555786}]"
Anjani Larasayu,Enak pakai gojecmantap,0.9997889399528503,2021-11-06 08:37:44,4.26.1,"Translated(src=id, dest=en, text=b'It's good to use Gojec, it's great', pronunciation=b'It's good to use Gojec, it's great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997889399528503}]"
aly imron,bagus,0.9998444318771362,2021-11-16 07:31:19,4.26.1,"Translated(src=id, dest=en, text=b'good', pronunciation=b'good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Sinkyarda Ganza0697,Yea bagus siih KLO pke apl gojek ini membantu banget ko KLO saat darurat jg,0.9990941286087036,2021-11-25 11:02:14,4.26.1,"Translated(src=id, dest=en, text=b'Yeah, it's really good if you use the Gojek app, it's really helpful when you have an emergency too', pronunciation=b'Yeah, it's really good if you use the Gojek app, it's really helpful when you have an emergency too', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9990941286087036}]"
Susanti Shanty,Baik,0.9986165761947632,2022-03-28 11:20:11,4.26.1,"Translated(src=id, dest=en, text=b'Okay', pronunciation=b'Okay', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986165761947632}]"
Marlon Samuel,Bagus,0.9998444318771362,2022-02-27 02:42:24,4.26.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
heni kriswanto,Mantap,0.9997685551643372,2022-03-05 02:17:14,4.26.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Ummalia Rose,Bagusss Keren nih Nggak nyesel,0.9988441467285156,2021-12-15 10:33:18,4.26.1,"Translated(src=id, dest=en, text=b'Good, cool, no regrets', pronunciation=b'Good, cool, no regrets', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988441467285156}]"
Sandra Sukma,Mudah diaksesdan baik,0.9997591376304626,2022-02-27 00:37:17,4.26.1,"Translated(src=id, dest=en, text=b'Easy to access and good', pronunciation=b'Easy to access and good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997591376304626}]"
OkaHendri,Susah dapet driver keburu laper,0.9995951056480408,2022-01-17 00:05:41,4.26.1,"Translated(src=id, dest=en, text=It's hard to get a driver who's hungry, pronunciation=It's hard to get a driver who's hungry, extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995951056480408}]"
Ben Arfa Ramadhan,Bagus sangat membantu,0.999813973903656,2021-12-09 13:48:25,4.26.1,"Translated(src=id, dest=en, text=b'Good, very helpful', pronunciation=b'Good, very helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999813973903656}]"
bahana raga,Kenapa saya tidak bisa update aplikasinya,0.996758759021759,2022-02-16 04:21:49,4.26.1,"Translated(src=id, dest=en, text=b'Why can't I update the app', pronunciation=b'Why can't I update the app', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.996758759021759}]"
Kardi Yono,BGus,0.9553713798522949,2022-04-03 13:11:55,4.26.1,"Translated(src=id, dest=en, text=b'BGus', pronunciation=b'BGus', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9553713798522949}]"
Amanah Asia,Puas pelayannya cepat dan terpercaya,0.9993059635162354,2022-02-27 09:31:17,4.26.1,"Translated(src=id, dest=en, text=b'Satisfied, the service is fast and reliable', pronunciation=b'Satisfied, the service is fast and reliable', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993059635162354}]"
Margi Ketik,Sangat terbantukan pakai jasa Gojek,0.9904360175132751,2022-03-06 04:42:28,4.26.1,"Translated(src=id, dest=en, text=b'Very helpful using Gojek services', pronunciation=b'Very helpful using Gojek services', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9904360175132751}]"
Didik Kristianto,Kehadiran gojek sangat membantu,0.9991921782493591,2022-01-13 06:45:01,4.26.1,"Translated(src=id, dest=en, text=b'The presence of Gojek is very helpful', pronunciation=b'The presence of Gojek is very helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991921782493591}]"
Ahmad Arif rafiq Marpaung,Tambahin voucher jek,0.7476510405540466,2022-02-14 05:35:36,4.26.1,"Translated(src=id, dest=en, text=b'Add Jack Voucher', pronunciation=b'Add Jack Voucher', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.7476510405540466}]"
Evan Simanjuntak,Relatif Lebih Mahal Semakin Loyal Pengguna Bukan Dapat Reward Beralih ke App Sebelah Aja,0.9969788789749146,2021-11-15 03:20:56,4.26.1,"Translated(src=id, dest=en, text=b'Relatively More Expensive, More Loyal Users Can't Just Switch to the Next App', pronunciation=b'Relatively More Expensive, More Loyal Users Can't Just Switch to the Next App', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9969788789749146}]"
Hendra Milo,Ok toop,0.9824938178062439,2021-12-14 21:57:30,4.26.1,"Translated(src=id, dest=en, text=b'Ok toop', pronunciation=b'Ok toop', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9824938178062439}]"
Cicik Didit,Sangat membantu buat beli2 atau kirim2,0.9684064984321594,2022-02-14 22:48:43,4.26.1,"Translated(src=id, dest=en, text=b'Very helpful for buying or sending', pronunciation=b'Very helpful for buying or sending', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9684064984321594}]"
Marseli Purwaningsih,Maaf ya sy kurangi Jd wkt sy ada komplain soal driver sy chat ke cs Muncul pertanyaan ada apa tp sy tdk bisa mengetik keluhan sy telp jg ga bs kan Sdh coba logout begitu lg Jd percuma menghubungi call center or cs Kebetulan saat itu jd dpt driver yg ga amanah pula Smg bs diperbaikin kedepanya Trmksi,0.998507559299469,2022-02-14 04:47:50,4.26.1,"Translated(src=id, dest=en, text=b'Sorry, I'll reduce it. So when I had a complaint about the driver, I chatted to CS. The question arose about what was wrong, but I couldn't type my complaint and I couldn't call. I tried logging out again. So it was useless to contact the call center or CS. Coincidentally, that's when I got it. Untrustworthy drivers can also be fixed in the future. Thank you, pronunciation=[[]], extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.998507559299469}]"
