userName,content,score,at,appVersion,text,label,sentiment
Bernard Hanibals,Hebat tepat dan sangat memuaskan,0.9998832941055298,2022-09-24 01:29:37,4.51.1,"Translated(src=id, dest=en, text=b'Excellent, precise and very satisfying', pronunciation=b'Excellent, precise and very satisfying', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998832941055298}]"
Ninik Suprapti,Banyak driver sehingga cepat datangnya Tersedia charger harga lebih murah dr aplikasi lain,0.9726971387863159,2023-01-29 05:46:56,4.51.1,"Translated(src=id, dest=en, text=b'There are lots of drivers so they arrive quickly. Chargers are available at cheaper prices than other applications', pronunciation=b'There are lots of drivers so they arrive quickly. Chargers are available at cheaper prices than other applications', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9726971387863159}]"
yogii pogii,BEGO uda buat laporan malah aplikasi sama sekali gak bisa di pakek TOLOL,0.9971235394477844,2022-09-21 01:14:22,4.51.1,"Translated(src=id, dest=en, text=b'BEGO, I made a report but the application can't be used at all, STUPID', pronunciation=b'BEGO, I made a report but the application can't be used at all, STUPID', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9971235394477844}]"
Atin Amalia Assegaf,Luar biasa ,0.999868631362915,2022-10-09 08:52:34,4.51.1,"Translated(src=id, dest=en, text=b'Amazing', pronunciation=b'Amazing', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999868631362915}]"
Chi Ochi,Ini gimana sih setiap buka aplikasi nge close sendiri terus  Sampe berkali uninstall terus download lagi,0.9805706143379211,2022-09-11 02:53:19,4.51.1,"Translated(src=id, dest=en, text=b'This is how every time you open an application it closes itself and then uninstalls it several times and then downloads it again', pronunciation=b'This is how every time you open an application it closes itself and then uninstalls it several times and then downloads it again', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9805706143379211}]"
Kin Kini,Massal transportasi yg cukup,0.9433990120887756,2022-09-16 09:14:18,4.51.1,"Translated(src=id, dest=en, text=Sufficient transportation problems', pronunciation=Sufficient transportation problems', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9433990120887756}]"
agus setianto,Banyak promo,0.9938876032829285,2022-09-21 01:17:06,4.51.1,"Translated(src=id, dest=en, text=b'Lots of promotions', pronunciation=b'Lots of promotions', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9938876032829285}]"
Agus Syawaludin,Gojek mantaaf,0.9998561143875122,2022-09-18 01:59:13,4.51.1,"Translated(src=id, dest=en, text=b'Gojek is great', pronunciation=b'Gojek is great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998561143875122}]"
Fauzi Pratama,Driver ramah,0.9882446527481079,2023-01-29 01:42:33,4.51.1,"Translated(src=id, dest=en, text=b'Friendly driver', pronunciation=b'Friendly driver', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9882446527481079}]"
Etanim Ardini,Kenapa yaa gojek banyak bohong nya saya sudah selesain mission iming dapat uang 50000 and 80000 saya sudah ikutin tuntasin misi tapi dananya tidak masuk sama sekali kenapa bohongin pengguna gojek si kasih misi tapi bohongan hadiah nya gk masuk  Saya kerjain misinya keluar duit loh saya ada bukti misinya 2x saya di tipu ehh gk ada masuk sama sekali gojek pembohong,0.9966121315956116,2022-09-11 02:43:09,4.51.1,"Translated(src=id, dest=en, text=b'Why is it that Gojek lies so much, I have completed the mission with the promise of getting 50,000 and 80,000 I have completed the mission but the funds don't come in at all, why do you lie to Gojek users, they give me missions but the prizes don't come in, I do the missions, the money comes out, you know, I have it. proof of the mission twice I was cheated ehh no entry at all Gojek is a liar', pronunciation=[[]], extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9966121315956116}]"
Setya Adit,Banyakin dong promo go mart nya dan gojek nya terimakasih,0.9994879961013794,2023-01-29 03:10:34,4.51.1,"Translated(src=id, dest=en, text=b'Please give lots of Go Mart and Gojek promotions, thank you', pronunciation=b'Please give lots of Go Mart and Gojek promotions, thank you', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994879961013794}]"
Novita sari,banyakin lagi dong diskon potongan harga makanannya soalnya klo makan siang suka makan digofood,0.9420090913772583,2022-09-24 05:14:42,4.51.1,"Translated(src=id, dest=en, text=Give more discounts on food prices because for lunch I like to eat on Gofood.', pronunciation=Give more discounts on food prices because for lunch I like to eat on Gofood.', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9420090913772583}]"
Joko Indroyono,Pelayanan Yg CepatTepat dan Ramah Itu Yg Utama,0.9979914426803589,2022-10-20 19:12:10,4.51.1,"Translated(src=id, dest=en, text=b Fast, accurate and friendly service is the main thing, pronunciation=b Fast, accurate and friendly service is the main thing, extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9979914426803589}]"
Usep Fahwa Kristiadi,Hebat,0.9997685551643372,2022-09-24 05:18:41,4.51.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Emi Suhaemi,Sudah bagus and nyaris sempurna Tolong tambahin mode gelap atau malam seperti aplikasi tetangga,0.9997952580451965,2022-09-07 20:50:48,4.51.1,"Translated(src=id, dest=en, text=b'It's good and almost perfect. Please add dark or night mode like neighboring applications', pronunciation=b'It's good and almost perfect. Please add dark or night mode like neighboring applications', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997952580451965}]"
Dhesy handayani,Mudah di gunakan,0.9988542795181274,2022-09-24 05:19:50,4.51.1,"Translated(src=id, dest=en, text=Easy to use', pronunciation=Easy to use', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988542795181274}]"
AAN KABEL,Good Job,0.9998437166213989,2022-09-07 21:22:20,4.51.1,"Translated(src=id, dest=en, text=b'Good Job', pronunciation=b'Good Job', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998437166213989}]"
Krisnanda adira,Driver nya baik hati semua jadi nyaman naik gojek sukses selalu ,0.9997777342796326,2022-09-24 05:21:51,4.51.1,"Translated(src=id, dest=en, text=b'The driver is kind, everyone feels comfortable riding the Gojek, always successful', pronunciation=b'The driver is kind, everyone feels comfortable riding the Gojek, always successful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997777342796326}]"
Mateus Jemboin,Woow keceee,0.9998334646224976,2022-10-09 11:30:11,4.51.1,"Translated(src=id, dest=en, text=b'Wow cool', pronunciation=b'Wow cool', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998334646224976}]"
Chris poenya,Sangat dibutuhkan,0.9725454449653625,2022-09-24 05:23:08,4.51.1,"Translated(src=id, dest=en, text=b'Really needed', pronunciation=b'Really needed', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9725454449653625}]"
Siti Masturoh,Pesen gomart Barang salah kirim dan ada yg g dikirim Udah lapor ke gojek tapi udah mau 3hari g ada tanggapan Padahal udah laporan,0.9990789890289307,2022-09-16 09:03:35,4.51.1,"Translated(src=id, dest=en, text=b'Ordered Gomart. Wrong item sent and some were not sent. I reported it to Gojek but it's been 3 days and no response even though I already reported it', pronunciation=b'Ordered Gomart. Wrong item sent and some were not sent. I reported it to Gojek but it's been 3 days and no response even though I already reported it', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9990789890289307}]"
Muhammad Nuroini,Mantap,0.9997685551643372,2022-12-09 08:01:44,4.51.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Reno Irfando,Mohon untuk diperbaiki aplikasi gojek nya karena saya pesan gofood cuma 1 kali tapi saya kok dapet nya 2 pesanan Tolong untuk pihak aplikasi gojek nya diperbaiki,0.997643768787384,2023-04-24 11:00:45,4.51.1,"Translated(src=id, dest=en, text=b'Please fix the GoJek application because I only ordered GoFood once but I got 2 orders. Please fix the GoJek application', pronunciation=b'Please fix the GoJek application because I only ordered GoFood once but I got 2 orders. Please fix the GoJek application', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.997643768787384}]"
Ori Dzulhzein,Senang,0.9998466968536377,2022-09-07 13:22:32,4.51.1,"Translated(src=id, dest=en, text=b'Happy', pronunciation=b'Happy', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998466968536377}]"
Lay Suni,Sangat membaatuu,0.9994805455207825,2022-09-11 01:18:28,4.51.1,"Translated(src=id, dest=en, text=b'Very helpful', pronunciation=b'Very helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994805455207825}]"
Bram Journey,good setvices,0.9997969269752502,2022-09-11 03:10:22,4.51.1,"Translated(src=id, dest=en, text=b'good service', pronunciation=b'good service', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997969269752502}]"
Dhany Sandra,Pesan di tokped pakai sameday gojek sungguh menyakitkanlihat di live tracking 4x dicancel driver padahal ukuran dan berat msh dibawah ketentuan Dr jam 830 smpai jam 2 siang dicancel terus Driver grab cm mau bawa barang yg sekotak pensil kali Ga ada perbaikan dr gojek,0.9996498823165894,2023-01-30 06:47:19,4.51.1,"Translated(src=id, dest=en, text=b'Ordered on Tokped using Sameday Gojek, it really hurts to see on live tracking 4x the driver cancels even though the size and weight are still below the provisions. Dr. 830 until 2pm the driver keeps canceling, grab cm and want to bring something like a box of pencils, there's no improvement from Gojek.', pronunciation=b'Ordered on Tokped using Sameday Gojek, it really hurts to see on live tracking 4x the driver cancels even though the size and weight are still below the provisions. Dr. 830 until 2pm the driver keeps canceling, grab cm and want to bring something like a box of pencils, there's no improvement from Gojek.', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996498823165894}]"
Sarkam Abdul Razak,Sangat bagus,0.9998596906661987,2023-05-27 10:41:19,4.51.1,"Translated(src=id, dest=en, text=b'Very good', pronunciation=b'Very good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998596906661987}]"
hafid fauzi,mantab,0.9997685551643372,2022-09-21 01:00:41,4.51.1,"Translated(src=id, dest=en, text=b'great', pronunciation=b'great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Nita Sasongko,Excellent,0.9998195767402649,2022-09-07 12:49:49,4.51.1,"Translated(src=id, dest=en, text=b'Excellent', pronunciation=b'Excellent', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998195767402649}]"
Ksatria Jagadsemesta,Mantaap dah pokoknya,0.9998688697814941,2022-10-20 06:49:08,4.51.1,"Translated(src=id, dest=en, text=b'That's really great', pronunciation=b'That's really great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998688697814941}]"
Bening cinta Lentera (Beninglentera),Agak kecewa dg GoJek saldo yg di gojek tiba tiba gak ada cuma sedikit sih tapi gimana udah kecewa,0.9984650611877441,2022-09-16 10:33:45,4.51.1,"Translated(src=id, dest=en, text=I'm a bit disappointed with GoJek, the balance I got from GoJek suddenly isn't there, it's just a little bit, but I'm already disappointed.', pronunciation=I'm a bit disappointed with GoJek, the balance I got from GoJek suddenly isn't there, it's just a little bit, but I'm already disappointed.', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9984650611877441}]"
Qori Nurul Hilaliyah,Mohon diperbaiki untuk aplikasi gojek yaa Sebelumnya ngga pernah saya kek gini Bisa nya titik jemput di aplikasi pengguna sama driver ngga sama gimana siii Seharusnya lewat jalur terdekat malah map driver direkomendasikan jalur jauh Gimana sii,0.9884769916534424,2022-09-18 02:42:11,4.51.1,"Translated(src=id, dest=en, text=b'Please fix it for the Gojek application. I've never done something like this before. Can the pick-up point in the user and driver application not be the same? You should go by the nearest route, instead the driver's map recommends the far route. What do you do?, pronunciation=b'Please fix it for the Gojek application. I've never done something like this before. Can the pick-up point in the user and driver application not be the same? You should go by the nearest route, instead the driver's map recommends the far route. What do you do?, extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9884769916534424}]"
monika wahyuningsih,Rugi banget paylatter iseng2 gunain paylatter karna promo tapi pas lihat tagihan gila banget biaya paylatternya 15 ribu abisnya 55an tapi ditagihannya 70 ribu sekiankek rentenir aja nih gojekkapok deh pake paylatter,0.9930794835090637,2022-09-16 08:11:27,4.51.1,"Translated(src=id, dest=en, text=b'It's really a loss for Paylatter just for fun using Paylatter because of a promo but when I look at the bill it's really crazy, the paylatter cost was 15 thousand, it ended up being 55, but the bill was 70 thousand, it's like a loan shark, it's okay to use Paylatter', pronunciation=b'It's really a loss for Paylatter just for fun using Paylatter because of a promo but when I look at the bill it's really crazy, the paylatter cost was 15 thousand, it ended up being 55, but the bill was 70 thousand, it's like a loan shark, it's okay to use Paylatter', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9930794835090637}]"
Dudu Doank,Lebih selektif dalam memilih driver Kalau perlu tes psikologi ,0.9936912059783936,2022-09-11 03:14:03,4.51.1,"Translated(src=id, dest=en, text=b'Be more selective in choosing drivers if you need a psychological test', pronunciation=b'Be more selective in choosing drivers if you need a psychological test', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9936912059783936}]"
M Rifal Izomi,Bagus,0.9998444318771362,2022-09-11 03:14:58,4.51.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Mhmd Anam,Semuanya sih udh bagustapi untuk metode pembayaran minimarket ditambahin Indomaret dong biar lebih banyak pilihan,0.5570852160453796,2022-09-07 12:45:40,4.51.1,"Translated(src=id, dest=en, text=Everything is good, but for minimarket payment methods, please add Indomaret so there are more choices.', pronunciation=Everything is good, but for minimarket payment methods, please add Indomaret so there are more choices.', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.5570852160453796}]"
galuh purnamasari,Drivernya an Rino baik bgthujan deras mau anter psnn go foodTepat waktutepat lokasi dan kondisi makanan oke bgt tnx ,0.9991946816444397,2022-09-07 12:45:18,4.51.1,"Translated(src=id, dest=en, text=b'The driver, Rino, is very good, it's raining heavily, I want to deliver food, go food, on time, right location and food condition, very good, tnx', pronunciation=b'The driver, Rino, is very good, it's raining heavily, I want to deliver food, go food, on time, right location and food condition, very good, tnx', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991946816444397}]"
Tiara Aqilah,Mantap,0.9997685551643372,2022-09-07 22:35:24,4.51.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Jubedi Jubedi,good,0.9998444318771362,2023-05-27 11:52:06,4.51.1,"Translated(src=id, dest=en, text=b'good', pronunciation=b'good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Putu Eka Nata Pradipta,Bagus banget,0.9998596906661987,2022-09-07 22:46:46,4.51.1,"Translated(src=id, dest=en, text=b'Very good', pronunciation=b'Very good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998596906661987}]"
Asep Daelami,Bagus,0.9998444318771362,2023-05-27 16:17:50,4.51.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
