userName,content,score,at,appVersion,text,label,sentiment
bunda rifa,Mantap,0.9997685551643372,2022-07-22 11:21:02,4.47.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Indra Apriliyanto,Bagus,0.9998444318771362,2022-07-22 11:10:18,4.47.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
saad yono,Ok,0.9989097118377686,2022-07-22 09:47:12,4.47.1,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Asmaranda Farialdi Dano Pa,Sangat bagus,0.9998596906661987,2022-07-22 09:46:51,4.47.1,"Translated(src=id, dest=en, text=b'Very good', pronunciation=b'Very good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998596906661987}]"
Dwinda Dwinda,tidak memberikan kepuasan kepada pelanggan Saya pelanggan lama gak pernah dapet voucher promo apapun Pdhl akun cuma satu ini dan pakek udah lama Sdangkan akun lain berkali2 dapet Harus ny ngsh promo tu yg blm dpt jd bs ngerasain dpt promoan Jadi bisa ngasih promo ke akun lain yg blm dapet,0.9990237951278687,2022-07-22 09:42:56,4.47.1,"Translated(src=id, dest=en, text=I don't give satisfaction to customers. I'm an old customer who never got any promo vouchers. Even though I only have this one account and I've been using it for a long time, while other accounts have gotten it many times, I have to upload promos that I haven't gotten yet so I can feel like I got the promo. So I can give the promo to another account. who haven't got it yet', pronunciation=[[]], extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9990237951278687}]"
Nana Ndut,Mantap,0.9997685551643372,2022-07-10 14:11:48,4.47.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
adi kurniawan,mantapppp,0.5244807004928589,2022-07-22 09:41:28,4.47.1,"Translated(src=id, dest=en, text=b'greatpppp', pronunciation=b'greatpppp', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.5244807004928589}]"
Fauzan Naufal Azmi,Bagus tapi lokasi saya di map lambat,0.9987457990646362,2022-07-22 09:41:03,4.47.1,"Translated(src=id, dest=en, text=b'Good but my location on the map is slow', pronunciation=b'Good but my location on the map is slow', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9987457990646362}]"
Danang SW,Layanan Gojek membantu sekali dalam kehidupan ini ,0.9993910789489746,2022-07-10 14:16:02,4.47.1,"Translated(src=id, dest=en, text=b'Gojek services are very helpful in this life', pronunciation=b'Gojek services are very helpful in this life', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993910789489746}]"
Dian Arsenio,Oke,0.9986165761947632,2022-07-10 14:19:53,4.47.1,"Translated(src=id, dest=en, text=b'Okay', pronunciation=b'Okay', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986165761947632}]"
Yosef Prihantono,Tepat dam tanggung jawab,0.9998412132263184,2022-07-22 09:37:40,4.47.1,"Translated(src=id, dest=en, text=Accurate and responsible', pronunciation=Accurate and responsible', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998412132263184}]"
Arif Kusuma Kagamine,Mantap ,0.9997685551643372,2022-07-22 09:36:50,4.47.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Bobby Davilla,Lumayan lah,0.9993463158607483,2022-07-22 09:31:52,4.47.1,"Translated(src=id, dest=en, text=b'Not bad', pronunciation=b'Not bad', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993463158607483}]"
Agung Putra,Gojek sangat membantu kebutuhan konsumen,0.9989614486694336,2022-07-22 09:31:01,4.47.1,"Translated(src=id, dest=en, text=b'Gojek really helps consumers' needs', pronunciation=b'Gojek really helps consumers' needs', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989614486694336}]"
ARENA KONSEP TV,Sejauh ini sangat memuaskan,0.9998626708984375,2022-07-22 09:27:37,4.47.1,"Translated(src=id, dest=en, text=b'So far so satisfying', pronunciation=b'So far so satisfying', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998626708984375}]"
Rokiyah Iyah,Rada klo dapet saldo gpp,0.9993569254875183,2022-07-10 14:20:52,4.47.1,"Translated(src=id, dest=en, text=b'It's okay if you get a balance', pronunciation=b'It's okay if you get a balance', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993569254875183}]"
Citra Lestari,Good,0.9998444318771362,2022-07-22 09:14:02,4.47.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Wahyu Rahmat Dani,Apik,0.9997404217720032,2022-07-22 09:09:50,4.47.1,"Translated(src=id, dest=en, text=b'Nice', pronunciation=b'Nice', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997404217720032}]"
Mabes Op,Mantap,0.9997685551643372,2022-07-22 09:09:03,4.47.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Iqbal Marfiansyah,Pegawainya pilihpilih jarak pemalas kalau jaraknya jauh,0.9976814985275269,2022-07-22 09:48:14,4.47.1,"Translated(src=id, dest=en, text=Employees choose to choose distance, they are lazy if the distance is far', pronunciation=Employees choose to choose distance, they are lazy if the distance is far', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9976814985275269}]"
Anak kemarin Sore,Kubuat bintang 1 Liat dulu drivermu di medan main anjenganjengin orang aja Sok hebat kali driver kalian itu,0.999832034111023,2022-07-22 09:54:57,4.47.1,"Translated(src=id, dest=en, text=b'I'll make it 1 star. Let's look at your driver in the field playing with other people. Your driver is really great.', pronunciation=b'I'll make it 1 star. Let's look at your driver in the field playing with other people. Your driver is really great.', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999832034111023}]"
Ivonne Marini F Mayusip,Drivernya ramah,0.9992341995239258,2022-07-22 10:06:22,4.47.1,"Translated(src=id, dest=en, text=b'The driver is friendly', pronunciation=b'The driver is friendly', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9992341995239258}]"
Nurul Hidayati,Puas,0.9976662397384644,2022-07-22 10:24:39,4.47.1,"Translated(src=id, dest=en, text=b'Satisfied', pronunciation=b'Satisfied', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9976662397384644}]"
Heri Ajah,Gojek makin bagus tp harus masih lebih meningkatkan pelayanannya,0.9960022568702698,2022-07-22 11:05:14,4.47.1,"Translated(src=id, dest=en, text=Gojek is getting better but still needs to improve its service further', pronunciation=Gojek is getting better but still needs to improve its service further', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9960022568702698}]"
Reynaldi Portnoy,Pemesanan ga seperti dulu cepat dan dekat,0.9984721541404724,2022-07-22 10:53:24,4.47.1,"Translated(src=id, dest=en, text=b'Orders are not as fast and close as before', pronunciation=b'Orders are not as fast and close as before', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9984721541404724}]"
prijono3,Tepat waktumurah,0.9681174755096436,2022-07-22 10:51:10,4.47.1,"Translated(src=id, dest=en, text=b'On timecheap', pronunciation=b'On timecheap', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9681174755096436}]"
Andi Ginting,Bikin hidup lebih mudah,0.9991662502288818,2022-07-22 10:38:29,4.47.1,"Translated(src=id, dest=en, text=make life easier', pronunciation=make life easier', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991662502288818}]"
agiel Agus salim,Kenapa ya akunsaya buat pesan hubungi gojek kesalahan saya apatrimakasih,0.9992244243621826,2022-07-22 10:33:30,4.47.1,"Translated(src=id, dest=en, text=b'Why did my account create a message, contact Gojek, my mistake, thank you', pronunciation=b'Why did my account create a message, contact Gojek, my mistake, thank you', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9992244243621826}]"
Andri Nursam,Selalu yang terbaik,0.999834418296814,2022-07-22 10:29:45,4.47.1,"Translated(src=id, dest=en, text=b'Always the best', pronunciation=b'Always the best', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999834418296814}]"
Toto Melonmanise,Sangat membantu,0.9994805455207825,2022-07-22 10:27:36,4.47.1,"Translated(src=id, dest=en, text=b'Very helpful', pronunciation=b'Very helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994805455207825}]"
Arlina Gionte,Maaf saya kasih bintang 1 Uang saya 200rbu autodebit gara2 lgi pesan gocar Sdh komplen dan nunggu 14 hari kerja tapi uang saya tak kunjung dikembalikan Maaf saya kecewa dgn aplikasi ini,0.9959767460823059,2022-07-22 10:21:25,4.47.1,"Translated(src=id, dest=en, text=Sorry, I gave 1 star. My money was 200 thousand autodebit because I ordered GoCar. I complained and waited 14 working days but my money was never returned. Sorry, I'm disappointed with this application.', pronunciation=Sorry, I gave 1 star. My money was 200 thousand autodebit because I ordered GoCar. I complained and waited 14 working days but my money was never returned. Sorry, I'm disappointed with this application.', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9959767460823059}]"
Paula Anakampun,gak jelas klaim voucher trus di cek gak ada di halaman vouchernya malass gak ada promo yang jelas,0.999698281288147,2022-07-22 10:07:17,4.47.1,"Translated(src=id, dest=en, text=It's not clear when you claim the voucher, then check, it's not there on the voucher page, lazy, there's no clear promo', pronunciation=It's not clear when you claim the voucher, then check, it's not there on the voucher page, lazy, there's no clear promo', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.999698281288147}]"
Joe Jois,Ok,0.9989097118377686,2022-07-22 10:20:04,4.47.1,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
Yudi Efraim Karo-karo,MANTAP,0.9992420673370361,2022-07-22 10:18:54,4.47.1,"Translated(src=id, dest=en, text=b'STABLE', pronunciation=b'STABLE', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9992420673370361}]"
haris kurniawan,murahbanyak promo dan voucher,0.9988794922828674,2022-07-22 10:16:09,4.47.1,"Translated(src=id, dest=en, text=b'cheap lots of promos and vouchers', pronunciation=b'cheap lots of promos and vouchers', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9988794922828674}]"
Sutiono Arifin,Top,0.9960929751396179,2022-07-22 10:16:04,4.47.1,"Translated(src=id, dest=en, text=b'Top', pronunciation=b'Top', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9960929751396179}]"
Aya,Ok,0.9989097118377686,2022-07-22 10:15:42,4.47.1,"Translated(src=id, dest=en, text=b'Ok', pronunciation=b'Ok', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989097118377686}]"
ratna mika,Bagus,0.9998444318771362,2022-07-22 10:15:09,4.47.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Dedi Supriadi,Mantap,0.9997685551643372,2022-07-22 10:08:07,4.47.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Ammar Zaidan,Diskon nya banyak,0.9871100187301636,2022-07-10 11:47:28,4.47.1,"Translated(src=id, dest=en, text=b'There are lots of discounts', pronunciation=b'There are lots of discounts', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9871100187301636}]"
Ditya19 Ditya19,Lokasiya eror bos udh coba soal tarif y lumayan ngirit ongkostp tolong di perbaiki lokasiy lg yg akuratmksh,0.7099642753601074,2022-07-24 15:52:04,4.47.1,"Translated(src=id, dest=en, text=Location error, boss, I've tried the tariff, it's quite economical, but please fix the location to be more accurate, thanks', pronunciation=Location error, boss, I've tried the tariff, it's quite economical, but please fix the location to be more accurate, thanks', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7099642753601074}]"
Ichsan Nugraha,Kemana mana hatiku senang jadinya,0.999527096748352,2022-07-24 07:33:25,4.47.1,"Translated(src=id, dest=en, text=Wherever my heart goes, pronunciation=Wherever my heart goes, extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999527096748352}]"
Khaerul Fahnaji,Godd,0.9998444318771362,2022-07-24 07:20:34,4.47.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
Khoerul ANAM,Mantapnamun 1 yg kurang tambahain lgi promonya biar gereget,0.967892587184906,2022-07-24 07:13:28,4.47.1,"Translated(src=id, dest=en, text=b'It's great, but the one thing that's lacking is adding more promotions so it's exciting', pronunciation=b'It's great, but the one thing that's lacking is adding more promotions so it's exciting', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.967892587184906}]"
Barry Adhi (Barry),Banyak promo nipu mau gopay toped gofood dll,0.9987185001373291,2022-07-24 07:05:56,4.47.1,"Translated(src=id, dest=en, text=b'There are lots of fraudulent promos, you want to pay for GoFood, etc.', pronunciation=b'There are lots of fraudulent promos, you want to pay for GoFood, etc.', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9987185001373291}]"
눌딘Ali,Gmana edit template pesansingkat ya Klu gk ada tolong ditambahkan fitur tambah tempate pesan singkat ya karena template pesan bukan cman buat orang kantoran aja ya kan,0.9991989731788635,2022-07-24 07:05:54,4.47.1,"Translated(src=id, dest=en, text=How do I edit the short message template? If there isn't one, please add a feature to add a place for short messages, because message templates aren't just for office people, right?, pronunciation=How do I edit the short message template? If there isn't one, please add a feature to add a place for short messages, because message templates aren't just for office people, right?, extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9991989731788635}]"
Andi Yulanda,Bagus nyaman enak,0.9998815059661865,2022-07-24 07:05:07,4.47.1,"Translated(src=id, dest=en, text=b'Good comfortable delicious', pronunciation=b'Good comfortable delicious', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998815059661865}]"
adi Samijo,Top,0.9960929751396179,2022-07-24 07:04:06,4.47.1,"Translated(src=id, dest=en, text=b'Top', pronunciation=b'Top', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9960929751396179}]"
Ratih Damayanti,Fasilitas aplikasinya lengkap dan jelas ,0.9996811151504517,2022-07-24 07:03:22,4.47.1,"Translated(src=id, dest=en, text=b'The application facilities are complete and clear', pronunciation=b'The application facilities are complete and clear', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996811151504517}]"
fitri ulum,Sedih aku tu mau upgrade nomor baru aja susah banget Aku gak bisa masuk akun karena nomor hilang masuk ke amankan sulitnya mnta ampun pdahal apk sebelah gampang banget Tolong untuk kedepannya terus di perbaiki ya,0.9965542554855347,2022-07-24 07:01:50,4.47.1,"Translated(src=id, dest=en, text=b'I'm sad, I want to upgrade to a new number, it's really hard, I can't log in to my account because the number is lost, it's safe, it's hard to ask for forgiveness, even though the app on the other side is really easy. Please continue to improve it in the future, okay?, pronunciation=b'I'm sad, I want to upgrade to a new number, it's really hard, I can't log in to my account because the number is lost, it's safe, it's hard to ask for forgiveness, even though the app on the other side is really easy. Please continue to improve it in the future, okay?, extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9965542554855347}]"
Izumi Muraaa,Tidak respect saya pesan tidak bisa sudah pesan berkali kali tapi tidak bisa gimnaa si,0.9981539845466614,2022-07-24 07:00:54,4.47.1,"Translated(src=id, dest=en, text=b'Don't respect me, I can't order, I've ordered many times but I can't do it, sir', pronunciation=b'Don't respect me, I can't order, I've ordered many times but I can't do it, sir', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9981539845466614}]"
MY Family,Mantap,0.9997685551643372,2022-07-24 06:57:10,4.47.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Rifky S. Pahlawan,Tidak ada,0.995789110660553,2022-07-24 06:56:27,4.47.1,"Translated(src=id, dest=en, text=b'Nothing', pronunciation=b'Nothing', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.995789110660553}]"
upin ipin,Diskon resto udah gk semua resto  diskon ongkir cuma seribu buat apa,0.994465172290802,2022-07-24 06:33:41,4.47.1,"Translated(src=id, dest=en, text=There are no restaurant discounts at all restaurants. What's the use of postage only a thousand?, pronunciation=There are no restaurant discounts at all restaurants. What's the use of postage only a thousand?, extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.994465172290802}]"
Alfin Widiastuti,Sangat membantu,0.9994805455207825,2022-07-24 06:25:30,4.47.1,"Translated(src=id, dest=en, text=b'Very helpful', pronunciation=b'Very helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994805455207825}]"
aprillio purnomo,Mantap,0.9997685551643372,2022-07-24 06:20:20,4.47.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Roni Wong,Siiiiiiplah,0.8531852960586548,2022-07-24 06:08:39,4.47.1,"Translated(src=id, dest=en, text=b'Siiiiiplah', pronunciation=b'Siiiiiplah', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8531852960586548}]"
Maulana Ainulyaqin,Gimana sihh saat pembayaran disuruh update ke gopay plusudah di updat berkali kali tetap ngak bisamasih disuruh update terus,0.9980702996253967,2022-07-24 05:58:08,4.47.1,"Translated(src=id, dest=en, text=What happens when you're told to update your payment to GoPay Plus, you've updated it many times, but it still doesn't work, you're still told to keep updating it', pronunciation=What happens when you're told to update your payment to GoPay Plus, you've updated it many times, but it still doesn't work, you're still told to keep updating it', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9980702996253967}]"
juli safitri,Penipuan  kata nya pengguna baru banyak promo tpi nihil smua Trima kasih aplikator ,0.998701810836792,2022-07-24 05:55:03,4.47.1,"Translated(src=id, dest=en, text=b'Fraud says new users have lots of promos but nothing at all Thank you applicator', pronunciation=b'Fraud says new users have lots of promos but nothing at all Thank you applicator', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.998701810836792}]"
Fauzi Ichsan,Sangat membantu,0.9994805455207825,2022-07-24 07:27:57,4.47.1,"Translated(src=id, dest=en, text=b'Very helpful', pronunciation=b'Very helpful', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994805455207825}]"
Fahri Mhd Manurung,Mantap cuy,0.9998226761817932,2022-07-24 07:50:26,4.47.1,"Translated(src=id, dest=en, text=b'That's great, bro', pronunciation=b'That's great, bro', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998226761817932}]"
Yusril Afdillah,aku cinta gojek,0.9998412132263184,2022-07-24 09:26:28,4.47.1,"Translated(src=id, dest=en, text=I love gojek', pronunciation=I love gojek', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998412132263184}]"
Jae nudin,Amannah,0.691169023513794,2022-07-24 07:55:03,4.47.1,"Translated(src=id, dest=en, text=b'Amannah', pronunciation=b'Amannah', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.691169023513794}]"
Siu Mei,Mantap,0.9997685551643372,2022-07-24 09:15:17,4.47.1,"Translated(src=id, dest=en, text=b'Great', pronunciation=b'Great', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]"
Dinasty Rizki,Kenp bisa 8 voucher saya hilang  Saya pengguna baru,0.992768406867981,2022-07-24 09:06:48,4.47.1,"Translated(src=id, dest=en, text=b'Why can my 8 vouchers be lost? I'm a new user', pronunciation=b'Why can my 8 vouchers be lost? I'm a new user', extra_data=""{'translat..."")",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.992768406867981}]"
Dani Ramdani,Bagus,0.9998444318771362,2022-07-24 09:03:26,4.47.1,"Translated(src=id, dest=en, text=b'Good', pronunciation=b'Good', extra_data=""{'translat..."")",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
